date_dec,ndec,ADEC,MDEC,md_dec,ndec_fem,ndec_hom,periode,weekday_dec,weekend
2016-10-13,10.6451612903226,2016,10,10-13,2.45161290322581,8.19354838709677,3,Thu,0
2016-10-14,10.6451612903226,2016,10,10-14,2.45161290322581,8.19354838709677,3,Fri,0
2016-10-15,10.6451612903226,2016,10,10-15,2.45161290322581,8.19354838709677,3,Sat,1
2016-10-16,10.6451612903226,2016,10,10-16,2.45161290322581,8.19354838709677,3,Sun,1
2016-10-17,10.6451612903226,2016,10,10-17,2.45161290322581,8.19354838709677,3,Mon,0
2016-10-18,10.6451612903226,2016,10,10-18,2.45161290322581,8.19354838709677,3,Tue,0
2016-10-19,10.6451612903226,2016,10,10-19,2.45161290322581,8.19354838709677,3,Wed,0
2016-10-20,10.6451612903226,2016,10,10-20,2.45161290322581,8.19354838709677,3,Thu,0
2016-10-21,10.6451612903226,2016,10,10-21,2.45161290322581,8.19354838709677,3,Fri,0
2016-10-22,10.6451612903226,2016,10,10-22,2.45161290322581,8.19354838709677,3,Sat,1
2016-10-23,10.6451612903226,2016,10,10-23,2.45161290322581,8.19354838709677,3,Sun,1
2016-10-24,10.6451612903226,2016,10,10-24,2.45161290322581,8.19354838709677,3,Mon,0
2016-10-25,10.6451612903226,2016,10,10-25,2.45161290322581,8.19354838709677,3,Tue,0
2016-10-26,10.6451612903226,2016,10,10-26,2.45161290322581,8.19354838709677,3,Wed,0
2016-10-27,10.6451612903226,2016,10,10-27,2.45161290322581,8.19354838709677,3,Thu,0
2016-10-28,10.6451612903226,2016,10,10-28,2.45161290322581,8.19354838709677,3,Fri,0
2016-10-29,10.6451612903226,2016,10,10-29,2.45161290322581,8.19354838709677,3,Sat,1
2016-10-30,10.6451612903226,2016,10,10-30,2.45161290322581,8.19354838709677,4,Sun,1
2016-10-31,10.6451612903226,2016,10,10-31,2.45161290322581,8.19354838709677,4,Mon,0
2016-11-01,9.46666666666667,2016,11,11-01,2.73333333333333,6.73333333333333,4,Tue,0
2016-11-02,9.46666666666667,2016,11,11-02,2.73333333333333,6.73333333333333,4,Wed,0
2016-11-03,9.46666666666667,2016,11,11-03,2.73333333333333,6.73333333333333,4,Thu,0
2016-11-04,9.46666666666667,2016,11,11-04,2.73333333333333,6.73333333333333,4,Fri,0
2016-11-05,9.46666666666667,2016,11,11-05,2.73333333333333,6.73333333333333,4,Sat,1
2016-11-06,9.46666666666667,2016,11,11-06,2.73333333333333,6.73333333333333,4,Sun,1
2016-11-07,9.46666666666667,2016,11,11-07,2.73333333333333,6.73333333333333,4,Mon,0
2016-11-08,9.46666666666667,2016,11,11-08,2.73333333333333,6.73333333333333,4,Tue,0
2016-11-09,9.46666666666667,2016,11,11-09,2.73333333333333,6.73333333333333,4,Wed,0
2016-11-10,9.46666666666667,2016,11,11-10,2.73333333333333,6.73333333333333,4,Thu,0
2016-11-11,9.46666666666667,2016,11,11-11,2.73333333333333,6.73333333333333,4,Fri,0
2016-11-12,9.46666666666667,2016,11,11-12,2.73333333333333,6.73333333333333,4,Sat,1
2016-11-13,9.46666666666667,2016,11,11-13,2.73333333333333,6.73333333333333,4,Sun,1
2016-11-14,9.46666666666667,2016,11,11-14,2.73333333333333,6.73333333333333,4,Mon,0
2016-11-15,9.46666666666667,2016,11,11-15,2.73333333333333,6.73333333333333,4,Tue,0
2016-11-16,9.46666666666667,2016,11,11-16,2.73333333333333,6.73333333333333,4,Wed,0
2016-11-17,9.46666666666667,2016,11,11-17,2.73333333333333,6.73333333333333,4,Thu,0
2016-11-18,9.46666666666667,2016,11,11-18,2.73333333333333,6.73333333333333,4,Fri,0
2016-11-19,9.46666666666667,2016,11,11-19,2.73333333333333,6.73333333333333,4,Sat,1
2016-11-20,9.46666666666667,2016,11,11-20,2.73333333333333,6.73333333333333,4,Sun,1
2016-11-21,9.46666666666667,2016,11,11-21,2.73333333333333,6.73333333333333,4,Mon,0
2016-11-22,9.46666666666667,2016,11,11-22,2.73333333333333,6.73333333333333,4,Tue,0
2016-11-23,9.46666666666667,2016,11,11-23,2.73333333333333,6.73333333333333,4,Wed,0
2016-11-24,9.46666666666667,2016,11,11-24,2.73333333333333,6.73333333333333,4,Thu,0
2016-11-25,9.46666666666667,2016,11,11-25,2.73333333333333,6.73333333333333,4,Fri,0
2016-11-26,9.46666666666667,2016,11,11-26,2.73333333333333,6.73333333333333,4,Sat,1
2016-11-27,9.46666666666667,2016,11,11-27,2.73333333333333,6.73333333333333,4,Sun,1
2016-11-28,9.46666666666667,2016,11,11-28,2.73333333333333,6.73333333333333,4,Mon,0
2016-11-29,9.46666666666667,2016,11,11-29,2.73333333333333,6.73333333333333,4,Tue,0
2016-11-30,9.46666666666667,2016,11,11-30,2.73333333333333,6.73333333333333,4,Wed,0
2016-12-01,10.5806451612903,2016,12,12-01,3,7.58064516129032,4,Thu,0
2016-12-02,10.5806451612903,2016,12,12-02,3,7.58064516129032,4,Fri,0
2016-12-03,10.5806451612903,2016,12,12-03,3,7.58064516129032,4,Sat,1
2016-12-04,10.5806451612903,2016,12,12-04,3,7.58064516129032,4,Sun,1
2016-12-05,10.5806451612903,2016,12,12-05,3,7.58064516129032,4,Mon,0
2016-12-06,10.5806451612903,2016,12,12-06,3,7.58064516129032,4,Tue,0
2016-12-07,10.5806451612903,2016,12,12-07,3,7.58064516129032,4,Wed,0
2016-12-08,10.5806451612903,2016,12,12-08,3,7.58064516129032,4,Thu,0
2016-12-09,10.5806451612903,2016,12,12-09,3,7.58064516129032,4,Fri,0
2016-12-10,10.5806451612903,2016,12,12-10,3,7.58064516129032,4,Sat,1
2016-12-11,10.5806451612903,2016,12,12-11,3,7.58064516129032,4,Sun,1
2016-12-12,10.5806451612903,2016,12,12-12,3,7.58064516129032,4,Mon,0
2016-12-13,10.5806451612903,2016,12,12-13,3,7.58064516129032,4,Tue,0
2016-12-14,10.5806451612903,2016,12,12-14,3,7.58064516129032,4,Wed,0
2016-12-15,10.5806451612903,2016,12,12-15,3,7.58064516129032,5,Thu,0
2016-12-16,10.5806451612903,2016,12,12-16,3,7.58064516129032,5,Fri,0
2016-12-17,10.5806451612903,2016,12,12-17,3,7.58064516129032,5,Sat,1
2016-12-18,10.5806451612903,2016,12,12-18,3,7.58064516129032,5,Sun,1
2016-12-19,10.5806451612903,2016,12,12-19,3,7.58064516129032,5,Mon,0
2016-12-20,10.5806451612903,2016,12,12-20,3,7.58064516129032,5,Tue,0
2016-12-21,10.5806451612903,2016,12,12-21,3,7.58064516129032,5,Wed,0
2016-12-22,10.5806451612903,2016,12,12-22,3,7.58064516129032,5,Thu,0
2016-12-23,10.5806451612903,2016,12,12-23,3,7.58064516129032,5,Fri,0
2016-12-24,10.5806451612903,2016,12,12-24,3,7.58064516129032,5,Sat,1
2016-12-25,10.5806451612903,2016,12,12-25,3,7.58064516129032,5,Sun,1
2016-12-26,10.5806451612903,2016,12,12-26,3,7.58064516129032,5,Mon,0
2016-12-27,10.5806451612903,2016,12,12-27,3,7.58064516129032,5,Tue,0
2016-12-28,10.5806451612903,2016,12,12-28,3,7.58064516129032,5,Wed,0
2016-12-29,10.5806451612903,2016,12,12-29,3,7.58064516129032,5,Thu,0
2016-12-30,10.5806451612903,2016,12,12-30,3,7.58064516129032,5,Fri,0
2016-12-31,10.5806451612903,2016,12,12-31,3,7.58064516129032,5,Sat,1
2017-01-01,9.25806451612903,2017,1,01-01,2.54838709677419,6.70967741935484,1,Sun,1
2017-01-02,9.25806451612903,2017,1,01-02,2.54838709677419,6.70967741935484,1,Mon,0
2017-01-03,9.25806451612903,2017,1,01-03,2.54838709677419,6.70967741935484,1,Tue,0
2017-01-04,9.25806451612903,2017,1,01-04,2.54838709677419,6.70967741935484,1,Wed,0
2017-01-05,9.25806451612903,2017,1,01-05,2.54838709677419,6.70967741935484,1,Thu,0
2017-01-06,9.25806451612903,2017,1,01-06,2.54838709677419,6.70967741935484,1,Fri,0
2017-01-07,9.25806451612903,2017,1,01-07,2.54838709677419,6.70967741935484,1,Sat,1
2017-01-08,9.25806451612903,2017,1,01-08,2.54838709677419,6.70967741935484,1,Sun,1
2017-01-09,9.25806451612903,2017,1,01-09,2.54838709677419,6.70967741935484,1,Mon,0
2017-01-10,9.25806451612903,2017,1,01-10,2.54838709677419,6.70967741935484,1,Tue,0
2017-01-11,9.25806451612903,2017,1,01-11,2.54838709677419,6.70967741935484,1,Wed,0
2017-01-12,9.25806451612903,2017,1,01-12,2.54838709677419,6.70967741935484,1,Thu,0
2017-01-13,9.25806451612903,2017,1,01-13,2.54838709677419,6.70967741935484,1,Fri,0
2017-01-14,9.25806451612903,2017,1,01-14,2.54838709677419,6.70967741935484,1,Sat,1
2017-01-15,9.25806451612903,2017,1,01-15,2.54838709677419,6.70967741935484,1,Sun,1
